"# Constructed from biom file"																																								
"#OTU ID"	"Barbutim-09-2017"	"Haon-09-2017"	"Tiberias-Head-09-2017"	"Maayan1-09-2017"	"Ein7-09-2017"	"Fuliya4-09-2017"	"Tiberias-Pump-09-2017"	"Gesher-Hana-09-2017"	"Nur-09-2017"	"Barbutim-01-2018"	"Haon-01-2018"	"Tiberias-Pump-01-2018"	"Tiberias-Pool-01-2018"	"Gesher-Hana-01-2018"	"Nur-01-2018"	"Maayan1-01-2018"	"Ein7-01-2018"	"Fuliya4-01-2018"	"Barbutim-09-2018"	"Haon-09-2018"	"Tiberias-Head-09-2018"	"Tiberias-Pump-09-2018"	"Tiberias-Pool-09-2018"	"Gesher-Hana-09-2018"	"Nur-09-2018"	"Maayan1-09-2018"	"Ein7-09-2018"	"Fuliya4-09-2018"	"Barbutim-01-2019"	"Haon-01-2019"	"Tiberias-Head-01-2019"	"Tiberias-Pump-01-2019"	"Tiberias-Pool-01-2019"	"Gesher-Hana-01-2019"	"Nur-01-2019"	"Maayan1-01-2019"	"Ein7-01-2019"	"Fuliya4-01-2019"	"Tiberias-Head-06-2018"	"Tiberias-Pool-06-2018"
"a9940"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0
"f7a2a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0
"2d10a"	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"95598"	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
"a5ec2"	0	0	0	34	0	0	0	31	0	0	0	0	0	231	353	209	0	0	0	0	0	0	0	151	0	0	3756	149	0	0	0	0	0	0	0	0	0	410	0	0
"657cc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0
"3960b"	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
"477b1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
"fe4f0"	0	0	0	33	30	0	0	0	0	0	0	0	0	187	0	133	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c2da7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	109	0	0	0	0	0
"36629"	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d2276"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e7aad"	75	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
"b0db8"	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"32c1a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	25	0	0	0	0	0	0	0	2276	212	0	0	0	0	0	0	0	0	354	149	103	0	0	0
"5c22b"	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0
"1a30c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0
"cc454"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
"c3d83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"54a55"	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
"de2a2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
"bf3ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
"3aac9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
"87d15"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"976d1"	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	26	0	0	0
"2a271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	52	0	0	0	36	0	0
"8998d"	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	18	0	0	0	504	0	0	0	0	0	0	0	0	0
"976a1"	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	242	0	0	0	0	0	134	0	156	0	118	0	0	0	0	0	148	0	0	0	1716	919	0
"57cb5"	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	50	0	0	0	0	0	0
"e3857"	0	0	0	0	0	0	0	6	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"73a53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
"4e619"	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"baaa2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"28b2d"	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e2174"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	1328	1437	1115	0	0	0
"8d26e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a4789"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	613	595	411	0	0	0
"d9410"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b5f58"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	28	0	0	0
"18750"	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"446d0"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0183e"	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0
"b1431"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	50	0	0	0
"4ad00"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
"8b7a4"	0	0	0	0	0	0	0	0	0	1124	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0
"a3ac6"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	342	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6ef55"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	100	0	0	0	0	0
"c65c8"	58	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4c454"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
"09181"	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	65	219	128	128	0	0	0
"efb86"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	158	0	113	0	0	0
"7beff"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	202	0	0
"76981"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	60	0	0	0	0
"41877"	399	0	0	0	0	0	0	0	0	1637	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0
"53cc8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4e9ea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a9346"	0	0	0	29	0	0	0	6	0	0	0	0	0	142	22	72	9	656	0	0	0	0	0	71	0	0	0	143	0	0	0	0	0	0	0	0	0	600	0	0
"87361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	203	276	0	0	0
"c284e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	986	0	0	0	0	0	0	0	48	0	138	0	0	0	0	0
"04480"	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4b40b"	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"36a9d"	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4926b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
"f8bf0"	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	81	0	0	0	0	0	0	0	0	793	0	0	0	0	0	0	0	0	0	63	0	23	0	0	0
"3d2f6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1316	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
"cef8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1268	0	0
"ed901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e8762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0
"8af09"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
"bb148"	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	856	0	0	0	0	0	0	0	0	0	50	0	0	30	0	590	0
"8f8ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	29	0	0	0
"bc996"	0	0	0	36	0	19	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0ba5b"	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ce7fc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	34	0	0	0	54	0	0
"7bea1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	22	0	0	0
"4b72d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0
"cbb23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f7c30"	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	844	0	0	0	0	0	0	105	0	0	0	6	0	0
"a987d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	100	0	0
"9a4ad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0
"4c8d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	36	102	92	0	0	0
"4bad3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
"8f3e3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0
"8cbe4"	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"62020"	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"23872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
"0c5d2"	0	0	0	0	91	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"149d0"	0	0	0	0	66	9	0	0	0	0	0	0	0	75	64	0	0	463	0	0	0	0	0	79	0	87	49	59	0	0	0	0	0	0	0	0	0	224	0	0
"88bf2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
"21e35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"55159"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	53	0	64	0	0	0
"465dd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
"ed9de"	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	402	0	0
"e5162"	0	0	0	0	0	0	0	0	0	5954	0	0	0	119	51	144	0	0	0	0	0	0	0	233	0	0	0	0	221	0	0	0	0	0	0	0	0	0	846	0
"1776a"	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
"42a62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
"854c8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	86	0	0	0	286	0
"95ee7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"86bf8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a56c4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
"167bd"	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	70	0	0	27	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	18	0	0
"a3487"	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6899f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5230	0	6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5aa63"	0	0	0	34	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	36	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"75062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dac9c"	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"69d3c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	126	0	0	0	0	0	100	0	0	0	0	220	0	0	0	0	0	0	117	0	0	0	0
"11fe3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0
"4ab4e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6ae7b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	123	0	0	0	0
"7c4b4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	29	0	0	0	0
"427c6"	0	0	0	0	0	0	0	0	0	830	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	8135	0	0	0	0	0	0	0	0	0	0	0
"301d2"	0	392	0	0	0	0	0	0	0	0	17980	28	0	0	0	0	0	0	0	12966	0	0	0	0	0	0	0	0	0	12492	0	0	0	0	0	30	0	0	76	0
"abd5f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	67	175	0	0	0
"cd0c6"	0	0	0	0	0	0	0	0	0	0	0	0	0	59	28	31	23	17	0	0	0	0	0	19	0	60	0	0	0	0	0	0	0	0	0	0	31	0	0	0
"ac1a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	34	0	0
"b03c4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0
"084fa"	0	0	0	0	0	0	0	18	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	256	0	0	465	0	0	0	0	0	0	162	0	0	47	0	0	0
"4692f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
"d6425"	0	0	0	0	0	0	0	0	0	0	0	0	0	17	29	74	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	11	0	0	0
"af043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	28	65	0	0	0
"faa22"	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ecad1"	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	21	0	0	0
"36256"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0
"14074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"35642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	25	0	0	0	0	0	0
"b1087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	137	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0
"8d147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	29	0	0	0	0	0
"8b46e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	39	107	34	65	0	0	0
"718aa"	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	99	21	0	0	0	0	0	0	0	0	0	0	0
"a335c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	97	19	0	0	0
"5164f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
"931b9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	58	0	0	0	0
"8f23e"	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78887"	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d6edd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
"0d192"	0	0	0	0	0	0	0	0	0	0	0	0	0	59	73	420	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	91	185	183	138	0	0	0
"1dbd1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	75	0	0	0	0
"71d58"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"9d8a3"	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1ae3d"	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
"755ca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1336	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
"f41ed"	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"83414"	0	0	0	79	88	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	141	0	527	0	3071	0	0	0	0	0	0	0	0	0	0	0	0
"2eaa5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	118	0	0	0
"6db9d"	0	0	0	0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	0	0	0	0	0	0	0
"281de"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bb5ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0
"413cf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e8b8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1718	1171	2282	1995	0	0	0
"a61d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	49	0	0	0
"cb601"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"97e29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
"e4a70"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	19	0	0	0
