	"8W-719"	"16W-719"	"12W-719"	"9W-719"	"6W-719"	"5W-719"	"12B-719"	"9B-719"	"6B-719"	"5B-719"	"13W-719"	"11W-719"	"10W-719"	"8W-811"	"16W-811"	"13W-811"	"14W-811"	"11W-811"	"10W-811"	"9W-811"	"6W-811"	"5W-811"	"12B-811"	"14B-811"	"11B-811"	"9B-811"	"6B-811"	"5B-811"	"8W-819"	"16W-819"	"12W-819"	"13W-819"	"14W-819"	"11W-819"	"10W-819"	"9W-819"	"6W-819"	"5W-819"	"14B-819"	"11B-819"	"9B-819"	"6B-819"	"5B-819"	"8W-911"	"16W-911"	"12W-911"	"13W-911"	"14W-911"	"11W-911"	"10W-911"	"9W-911"	"6W-911"	"5W-911"	"12B-911"	"14B-911"	"11B-911"	"9B-911"	"6B-911"	"5B-911"	"12W-816"	"12B-816"	"14W-816"	"14B-816"	"14B-719"	"11B-719"	"10B-719"	"12W-811"	"12B-819"	"14W-719"
"9a249a136084bc23498deb41dc7c1404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"190fa463c8b17db9ffe4b565749f467c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	16	0	715	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0
"bc90f034c6f39bef12684d34682cca7e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	18	31	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b1d1ee28ce2c0c554743a2ffc96ca216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	61	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3935e6fadbbe9bfdd8ebcb0abfb00d8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	49	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"efe3d8debf8917045e4cdee1ad7f74a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	111	124	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"946030d4c16ff844132c99a792b4e970"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	103	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc4517e47308d884ccf597d1463b0e47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c4726f3e0ae1688b421b64f7bc128996"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f0b97094ad73156dffdb43a5e7d06241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	82	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cd6c8abdb8c4f9d6ca593438bf45c07e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304	2464	1948	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2fa67f3a66440c26a813cd97256cf9bf"	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	301	0	0	0	0	0	213	0	0	0	0	0	109	820	111	0	85	0	0	0	0	65	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9ddc59736e44947b803f608d4ba7b4ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"15e84283388a772c678e48535108ec6f"	60	0	0	260	78	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96eca2582703f967df0e45a27daea5f1"	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8b38a0d86b85f12817c4f4c71985485a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	91	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f8a4610f185600e9cbf15e5f50cb96a5"	0	0	0	0	28	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f4cc58e59e74e2097fd3655e1cdb2815"	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"745703454c3f6b562e9903f4204cc6f9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aa59299276a0992af04a0c4dae3b0cb2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6269d05f5060c86a75cecd7edb91b69e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"337cba6d891a54acf10cb721b592b962"	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bbda3b27a46cc7c608706eb5ab9e7533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0c81d5c8d94a9cb722ecf258df348bf5"	0	0	32	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aa7d84fa16ccbebcd1efa2b0c57f4da8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84353a7b6540f8e300ae96efaec4a16b"	0	0	0	0	32	0	0	0	0	0	0	0	0	51	0	0	0	73	14	89	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	105	0	0	0	18	0	0	0	0	0	0	0	60	0	0	48	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
"8113e1be4f30dde9e18a66ea25f31de2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b2b015ef7eba4262a1cf039442fde28a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8f054cacc1cb667a3ac05a1c8eaa777b"	0	0	0	0	0	0	0	0	59	0	0	0	0	61	0	0	0	45	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	569	223	0	0	78	29	129	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ceb84921fddad75095a87d51c486660f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6e07b94756e1a1472e1ac66909ed2463"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"97479137afbbd7ce4319bfc1f1011b8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"770a60b3ad6f9580205d72a4757f757e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	119	0	0	54	0	275	0	0	0	0	0	89	0	0	0	21	0	0	28	107	0	0	0	0	0	0	0	0	0	0	0	0
"d316162dd312e02443fedce6c435de04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	35	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"965ab7576954432c3ecb7d84c688e3f8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3dcafb32f7a1f975f48978c9467b8b5a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c47a6cbfc77380ca7c0a9e910bad6aa7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0
"9833874caaf55bb57d967c82bf16ace3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5d20264d29b628a90cbf7a51e67a5d95"	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e1dd4127da46e1853490e9f8b0edd467"	0	0	0	0	38	28	0	0	0	0	0	0	0	0	0	0	0	120	0	245	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ece59dc644312bfc36e94c57ba946337"	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a4fd1d6c5b96368ebc5e366321536aed"	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	47	0	17	0	72	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e2df93ae67083f86536948d8d22c943"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0
"489e2cdf371d5751413b4812e040e368"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	17	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6d68e441de929943ce799866adb3c77d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"73658ad6e4b053d80027ac51e71c5e08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d219ff1873484cbffa0d2c4e23e1957c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"442e7ae1a414930eabb237171ed0fc0d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	111	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1c9089e1e0357275a2099524447161da"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dab06319d3bdcc5a81a593a76ebb5d24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f12a1507a4d712e793d0c967bc5d57aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	24	0	0	0	0	0	0	0	0	0	0	0	0
"926ffcd5cf8bc7ff94eba76424480025"	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	16	1304	0	0	0	0	64	0	0	0	295	0	0	0	437	146	864	0	0	0	0	0	0	0	0	755	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
"10aa6b3450a94f26a7eb5b0e6bfef9b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
"cbfb0a2e5c7590ed5d5fea75848b56ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	53	0	0	0	0	160	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20b4bba9878b59c895ff95ae1b911c44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4d9c73a083214ec49a0f6741ea1ed609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	121	0	0	0	0	0	0	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78938e0eef8eeda2eebf16b03f100665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	32	242	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dfcb64eeabeb7b808e58a062b3ee639c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"be09b870360ca059229e39f38e89709d"	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	214	135	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc92da8e750666dc7f2ee7270cc797ef"	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	76	0	0	78	0	0	0	0	392	0	0	0	0	0	0	0	0	0	307	0	0	0	0	634	0	0	0	0	0	0	999	0	0	0	0	0	0	0	0	46	0	0	0	0
"990e4345d4660491753b09e6ae7280dc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	28	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3322b9527784b9afb857b69ba85ea552"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f86fe8c4d8f799d769c8087393499099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	33	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	105	0	17	0	0	0	0	0	0	0	0	0	0	0
"35121318c2252949e20a6c1c02b27b74"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b06c77adfea24ece7d2acd5799621f1f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"714b60a3187b660f99c897bb08525b7a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	216	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a109a8679784b75f2e5cbf120368e55d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9502717f2919c2b02f1d8d38c24bea17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bfc2eecfba2e0bdc5a5e7ca14902dd59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"47a770f29bfaf68801c18edb4b1cfd48"	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	95	0	0	0	0	0	0	0	0	0	132	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
"7079cb2b679f07c2c9c697cacfb0a5cb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0
"b86644f0bfb35aa0db60f7e74e80a41a"	0	0	0	0	18	17	0	0	0	0	0	0	0	0	0	0	0	97	48	0	0	464	0	0	0	570	0	539	0	0	0	0	0	0	0	278	0	36	0	0	63	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	335	0	64	0	0	0	0	0	0	0	0	0	0
"cc817af08802c9a364d9493a2ea852b8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0
"8f92db9467bf4efdd9702692cd1e8533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
"7ed0d8ed4d60ccb28357b57d7d26bea1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2d0432dd01811b8193c69bf74bcb9d81"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	393	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	70	88	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4481419b432c6a9d63c2488284ed6978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0
"aff87202680e3204cfbbf114ab5c3f1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f306810a1048231682e2fef43e4c9c0a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3350ea12e692e2819b1dba4b0334adde"	111	0	0	31	46	36	0	0	0	30	0	37	0	34	0	0	0	501	0	0	0	0	0	0	0	0	0	405	947	0	0	0	0	372	0	912	0	0	0	0	4119	0	0	0	0	0	0	0	157	0	103	0	0	0	0	2913	7621	0	0	0	0	0	0	0	52	0	0	0	0
"e4454c8b7c95748cf9e92c5e80c4b194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9056a0a271c672220ceb88202fc30c8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0d9643edf556b84f7cc27d0dadfd00ac"	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
